ID Sinta,Nama Dosen,Judul Penelitian,Ketua Penelitian,Sumber Dana,Anggota Penelitian,Tahun,Besar Dana,Status,Sumber
6007331,Raden Roro Hapsari Peni Agusti,Metode Penyembunyian Data Adaptif Berbasis Blok Untuk Keamanan Dokumen Digital,Lusia Rakhmawati,Penelitian Kompetitif Nasional ( PFR ),Wiyli Yustanti; Raden Roro Hapsari Peni Agusti,2024,Rp. 136.550.000,Approved,BIMA SOURCE
6007331,Raden Roro Hapsari Peni Agusti,Klasifikasi level Tumor Otak Berbasis Pemilihan Otomatis Slice menggunakan deep extraction feature dan multiple classifier pada Citra Magnetic Resonance Imaging,Raden Roro Hapsari Peni Agusti,Penelitian Kompetitif Nasional ( PFR ),Lusia Rakhmawati; Ari Kusumaningsih; Pradini Puspitaningayu,2024,Rp. 112.280.000,Approved,BIMA SOURCE
6007331,Raden Roro Hapsari Peni Agusti,RANCANG BANGUN ALAT  MONITORING KUALITAS AIR TAMBAK MENGUNAKAN MODUL GSM SECARA REALTIME,Raden Roro Hapsari Peni Agustin Tjahyaningtijas,PENELITIAN FT ( PENELITIAN FT ),Lusia Rakhmawati; I Gusti Putu Asto Buditjahjanto; Bambang Suprianto; Lilik Anifah,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6007331,Raden Roro Hapsari Peni Agusti,MODIFIKASI OBSERVER-BASED SLIDING MODE CONTROL UNTUK PENGATURAN KONVERTER,Rifqi Firmansyah,PENELITIAN FT ( PENELITIAN FT ),I Gusti Putu Asto Buditjahjanto; Raden Roro Hapsari Peni Agustin Tjahyaningtijas; Lusia Rakhmawati,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6007331,Raden Roro Hapsari Peni Agusti,STRATEGI BRANDING DAN PENYEMPURNAAN SISTEM ELEKTRONIK PADA PLATFORM PEMBELAJARAN ROBOT AND HUMAN INTERACTION MODULE FOR LEARNING ACTIVITIES (RHI-MOLA) SEBAGAI MEDIA PEMBELAJARAN INOVATIF BERBASIS ROBOTIKA,Raden Roro Hapsari Peni Agustin Tjahyaningtijas,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Pradini Puspitaningayu; L. Endah Cahya Ningrum; Parama Diptya Widayaka; Sayyidul Aulia Alamsyah,2024,Rp. 75.000.000,Approved,INTERNAL SOURCE
6007331,Raden Roro Hapsari Peni Agusti,PENERAPAN METODE SEGMENTASI OTOMATIS PADA CITRA SINAR X PARU PARU TUBERKULOSIS MENGGUNAKAN CASCADE UNET,Raden Roro Hapsari Peni Agustin Tjahyaningtijas,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Yuni Yamasari; Lusia Rakhmawati,2024,Rp. 46.000.000,Approved,INTERNAL SOURCE
6007331,Raden Roro Hapsari Peni Agusti,OBSERVASI TEKNIK DAN POSTUR STRENGTH TRAINING DENGAN MEDIAPIPE SEBAGAI FRAMEWORK COMPUTER VISION,Pradini Puspitaningayu,PENELITIAN DANA NON ANGGARAN PENDAPATAN BELANJA NEGARA LPPM ( PDLPPM ),Raden Roro Hapsari Peni Agustin Tjahyaningtijas; Lusia Rakhmawati; Nurhayati; Danang Erwanto,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
6007331,Raden Roro Hapsari Peni Agusti,Metode Penyembunyian Data Adaptif Berbasis Blok Untuk Keamanan Dokumen Digital,Lusia Rakhmawati,Penelitian Kompetitif Nasional ( PDKN ),Raden Roro Hapsari Peni Agusti; Wiyli Yustanti,2023,Rp. 90.000.000,Approved,BIMA SOURCE
6007331,Raden Roro Hapsari Peni Agusti,TINJAUAN LITERATUR SISTEMATIS DAN META-ANALYSIS APLIKASI COMPUTER VISION PADA BIDANG OLAHRAGA,Lusia Rakhmawati,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN PUSAT UNGGULAN IPTEK (PUI) (LPPM) ),Naim Rochmawati; Raden Roro Hapsari Peni Agustin Tjahyaningtijas,2023,Rp. 40.000.000,Approved,INTERNAL SOURCE
6007331,Raden Roro Hapsari Peni Agusti,INOVASI PENGEMBANGAN PRODUK SISTEM CERDAS UNESA UNTUK PREDIKASI MASA STUDI MAHASISWA BERBASIS ADVANCE MACHINE LEARNING,Raden Roro Hapsari Peni Agustin Tjahyaningtijas,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN PENGEMBANGAN PRODUK INOVASI (LPPM) ),Alim Sumarno; Rindu Puspita Wibawa; Asmunin,2023,Rp. 70.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,ANALISA PENGARUH FAKTOR ORGANISASI TERHADAP PENERAPAN BUDAYA KEAMANAN INFORMASI UNTUK DATA AKADEMIK DAN PRIBADI DI LEMBAGA PENDIDIKAN TINGGI,Rahadian Bisma,PENELITIAN FT ( PENELITIAN FT ),Bonda Sisephaputra; Dwi Fatrianto Suyatno,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,KOMPUTASI KOLABORATIF CLOUD-EDGE DAN ARTIFICIAL INTELLIGENCE DALAM PENGELOLAAN LABORATORIUM,I Made Suartana,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Rahadian Bisma; Ricky Eka Putra,2024,Rp. 46.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,KLASIFIKASI EMOSI ANAK BERDASARKAN TULISAN TANGAN DENGAN MENGGUNAKAN TEKNIK AUGMENTASI DATA SMOTE-ENN DAN PEMBELAJARAN MESIN SVM,Ricky Eka Putra,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Miftakhul Jannah; I Made Suartana; Rahadian Bisma,2024,Rp. 46.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,DIGITALISASI PIJIN TEKS SASTRA PENTAS JAWA TIMURAN MELALUI APLIKASI MOBILE SEBAGAI UPAYA PELESTARIAN BAHASA DAERAH,Susi Darihastining,Penelitian Kompetitif Nasional ( PFR ),Rahadian Bisma; Mukhzamilah; Muhammad Saibani Wiyanto,2024,Rp. 127.220.000,Approved,BIMA SOURCE
5998791,Rahadian Bisma,"PENGUKURAN KEPUASAN PENGGUNA APLIKASI SIBISA DI TK ABA 1 BUDURAN, SIDOARJO DENGAN METODE EUCS.",Dwi Fatrianto Suyatno,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ardhini Warih Utami; Rahadian Bisma,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,ANALISIS PENGARUH LITERASI DIGITAL DAN INFORMASI TERHADAP RESIKO DARING PADA MAHASISWA,Ghea Sekar Palupi,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Rahadian Bisma; Paramitha Nerisafitra,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,PERANCANGAN SISTEM PERHITUNGAN KEBUTUHAN KALORI SEBAGAI PENDAMPING GAYA HIDUP SEHAT,Rahadian Bisma,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Ardhini Warih Utami; Paramitha Nerisafitra,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,PERANCANGAN SISTEM PERHITUNGAN KEBUTUHAN KALORI SEBAGAI PENDAMPING GAYA HIDUP SEHAT,Rahadian Bisma,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Ardhini Warih Utami; Paramitha Nerisafitra,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,ANALISIS KESESUAIAN TUGAS TEKNOLOGI PEMBELAJARAN DARING TERHADAP LINGKUNGAN SOSIAL PADA MASA PANDEMI COVID-19,Rahadian Bisma,PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Ghea Sekar Palupi; Bambang Sujatmiko,2020,Rp. 7.500.000,Approved,INTERNAL SOURCE
5998791,Rahadian Bisma,ANALISIS KESESUAIAN TUGAS TEKNOLOGI PEMBELAJARAN DARING TERHADAP LINGKUNGAN SOSIAL PADA MASA PANDEMI COVID-19,Rahadian Bisma,PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Ghea Sekar Palupi; Bambang Sujatmiko,2020,Rp. 7.500.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,DESAIN MEKANISME DAYA PENGGERAK KENDARAAN LISTRIK TIGA RODA BAGI PENYANDANG DISABILITAS,Joko,PENELITIAN FT ( PENELITIAN FT ),Ismet Basuki; Aries Dwi Indriyanti,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,STUDI KOMPARASI AKTIVITAS KARDIOVASKULAR DENGAN WEARABLE HEART RATE MONITOR ANTARA PELAJAR DI INDONESIA DAN JEPANG,Pradini Puspitaningayu,PENELITIAN FT ( PENELITIAN FT ),Agus Wiyono; Lusia Rakhmawati; Aries Dwi Indriyanti; I Made Suartana,2024,Rp. 150.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,SISTEM INFORMASI MONITORING RUANGAN PERKULIAHAN BERBASIS IOT,Nur Kholis,PENELITIAN FT ( PENELITIAN FT ),I Kadek Dwi Nuryana; Aries Dwi Indriyanti,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,ARTIFICIAL INTELLIGENCE DRONE OF UNESA (AIDA) SEBAGAI SMART SOLUTION MAPPING BERBASIS ARTIFICIAL INTELLIGENCE UNTUK MENENTUKAN KELAYAKAN LAHAN PERTANIAN,Puput Wanarti Rusimamto,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Muhamad Syariffuddien Zuhrie; Aries Dwi Indriyanti,2024,Rp. 75.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,PENGEMBANGAN SEDIAAN KOSMETIK LULUR (BODY SCRUB) BERBAHAN EKSTRAK DAUN BIDARA (ZIZIPHUS MAURITIANA) DAN ORIGINAL CREAM UNTUK PERAWATAN KULIT,Maspiyah,KOMPETITIF UNIVERSITAS ( PENELITIAN PENUGASAN (LPPM) ),Aries Dwi Indriyanti; Octaverina Kecvara Pritasari,2024,Rp. 100.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,SOSIOMISTISISME DALAM SASTRA LISAN  PESISIRAN UNTUK MEMPERKAYA KHASANAH KEBUDAYAAN NASIONAL DI ERA DIGITAL (KAJIAN ANTROPOLOGI SASTRA),Haris Supratno,KOMPETITIF UNIVERSITAS ( PENELITIAN PENUGASAN (LPPM) ),Aries Dwi Indriyanti; Resdianto Permata Raharjo,2024,Rp. 150.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,Pengembangan Modul Ajar Teknik Pengelasan Berbasis Augmented Reality Integration (ARI) dilengkapi Simulasi 3D Animation untuk Meningkatkan 21-Century Skills Siswa SMK,Yunus,Penelitian Kompetitif Nasional ( PFR ),Aries Dwi Indriyanti; Djoko Suwito,2024,Rp. 114.220.000,Approved,BIMA SOURCE
6010768,Aries Dwi Indriyanti,KLASIFIKASI KEBIJAKAN PEMERINTAH DAERAH JAWA TIMUR MENGGUNAKAN MACHINE LEARNING,Aries Dwi Indriyanti,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN DASAR STUDI DALAM NEGERI (LPPM) ),,2023,Rp. 30.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,PENGEMBANGAN METODE SAMPLING UNTUK KLASIFIKASI NON-SEPARABLE DATA,Wiyli Yustanti,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),I Kadek Dwi Nuryana; Aries Dwi Indriyanti,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010768,Aries Dwi Indriyanti,SISTEM INFORMASI PENGGUNAAN RUANG KULIAH FAKULTAS TEKNIK BERBASIS WEB,Aries Dwi Indriyanti,PENELITIAN TERAPAN FT ( PENELITIAN TERAPAN FT ),I Kadek Dwi Nuryana,2023,Rp. 100.000.000,Approved,INTERNAL SOURCE
6692091,Berlian Maulidya Izzati,ENTERPRISE ARCHITECTURE: STRATEGI DALAM MEWUJUDKAN DIMENSI E-GOVERNMENT PADA SMARTVILLAGE MENGGUNAKAN TOGAF 9.2,Asti Amalia Nur Fajrillah,PENELITIAN DANA INTERNAL ( PDT ),Berlian Maulidya Izzati; Fitriyana Dewi,2022,Rp. 8.000.000,Approved,INTERNAL SOURCE
6692091,Berlian Maulidya Izzati,ANALISA PENERIMAAN PENGGUNA CELOE LMS UNTUK MENGOPTIMALKAN FASILITAS PENDIDIKAN JARAK JAUH (PJJ) SELAMA PANDEMI COVID-19,Berlian Maulidya Izzati,PENELITIAN DANA INTERNAL ( PDT ),Muhardi Saputra; Fitriyana Dewi,2021,Rp. 12.500.000,Approved,INTERNAL SOURCE
6692091,Berlian Maulidya Izzati,KESELARASAN BISNIS-TI DI SEKTOR FARMASI: FRAMEWORK DAN STUDI KASUS,Berlian Maulidya Izzati,PENELITIAN DANA INTERNAL ( PDT ),Luthfi Ramadani,2021,Rp. 7.000.000,Approved,INTERNAL SOURCE
6692091,Berlian Maulidya Izzati,PENERAPAN METODE WARD & PEPPARD DALAM PERENCANAAN STRATEGI SI/TI (STUDI KASUS: SMK TELKOM BANDUNG),Fitriyana Dewi,PENELITIAN DANA INTERNAL ( PDT ),Asti Amalia Nur Fajrillah; Berlian Maulidya Izzati,2021,Rp. 7.000.000,Approved,INTERNAL SOURCE
6692091,Berlian Maulidya Izzati,VALIDASI MODEL ENTERPRISE ARCHITECTURE (EA) MENGGUNAKAN KERANGKA KERJA KUALITAS MODEL EA SEBAGAI SALAH SATU UPAYA PENINGKATAN KEBERHASILAN IMPLEMENTASI,Asti Amalia Nur Fajrillah,PENELITIAN DANA INTERNAL ( PDT ),Muharman Lubis; Berlian Maulidya Izzati,2020,Rp. 7.000.000,Approved,INTERNAL SOURCE
6692091,Berlian Maulidya Izzati,TRANSFORMASI DIGITAL BAGI USAHA MIKRO KECIL MENENGAH (UMKM) MENGGUNAKAN ENTERPRISE ARCHITECTURE : TOGAF ADM,Berlian Maulidya Izzati,PENELITIAN DANA INTERNAL ( PDT ),Asti Amalia Nur Fajrillah; Ridha Hanafi,2019,Rp. 8.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,ANALISIS PENCAPAIAN KARIR LULUSAN PROGRAM STUDI SISTEM INFORMASI UNIVERSITAS NEGERI SURABAYA,Ghea Sekar Palupi,PENELITIAN FT ( PENELITIAN FT ),I Kadek Dwi Nuryana; Ardhini Warih Utami,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,PEMODELAN KASUS BUNUH DIRI BERBASIS DATA SOSIAL MEDIA DENGAN PENDEKATAN TEXT MINING,Ardhini Warih Utami,PENELITIAN FT ( PENELITIAN FT ),Wiyli Yustanti; Ghea Sekar Palupi,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,EVALUASI KESESUAIAN KARIR LULUSAN DENGAN PROFIL LULUSAN PROGRAM STUDI SISTEM INFORMASI UNIVERSITAS NEGERI SURABAYA DENGAN STUDI PENELUSURAN ALUMNI,Ghea Sekar Palupi,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ardhini Warih Utami; I Kadek Dwi Nuryana,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,"PENGUKURAN KEPUASAN PENGGUNA APLIKASI SIBISA DI TK ABA 1 BUDURAN, SIDOARJO DENGAN METODE EUCS.",Dwi Fatrianto Suyatno,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ardhini Warih Utami; Rahadian Bisma,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,ANALISA PENERIMAAN APLIKASI CHAT SEBAGAI SARANA KOMUNIKASI DAN DISKUSI SEKOLAH DAN WALI MURID MENGGUNAKAN PENDEKATAN TAM,Ardhini Warih Utami,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Dwi Fatrianto Suyatno,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,PERANCANGAN SISTEM PERHITUNGAN KEBUTUHAN KALORI SEBAGAI PENDAMPING GAYA HIDUP SEHAT,Rahadian Bisma,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Ardhini Warih Utami; Paramitha Nerisafitra,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,ANALISA PENERIMAAN PENGGUNA LEARNING MANAGEMENT SYSTEM  “GOOGLE CLASSROOM” SEBAGAI MEDIA PEMBELAJARAN DARING PADA MASA PANDEMI COVID-19 DENGAN MENGGUNAKAN  TECHNOLOGY ACCEPTANCE MODEL,Dwi Fatrianto Suyatno,PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Ardhini Warih Utami; Salamun Rohman Nudin,2020,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,IMPLEMENTASI SISTEM INFORMASI PRAKTIK INDUSTRI DAN EVALUASI SISTEM DENGAN MENGGUNAKAN PRINSIP USABILITY DI JURUSAN TEKNIK INFORMATIKA FT UNESA.,Ardhini Warih Utami,KOMPETITIF FT ( PENELITIAN FT ),Aditya Prapanca,2019,Rp. 15.000.000,Approved,INTERNAL SOURCE
6009966,Ardhini Warih Utami,PENGEMBANGAN PERANGKAT PEMBELAJARAN BERORIENTASI TEKNOLOGI AUGMENTED REALITY UNTUK MEMENUHI  KEBUTUHAN KURIKULUM 2013 DI SMK,Meini Sondang Sumbawati,PENELITIAN 2020 ( PENELITIAN TERAPAN R & D ),Ardhini Warih Utami,2019,Rp. 40.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,ANALISIS PENCAPAIAN KARIR LULUSAN PROGRAM STUDI SISTEM INFORMASI UNIVERSITAS NEGERI SURABAYA,Ghea Sekar Palupi,PENELITIAN FT ( PENELITIAN FT ),I Kadek Dwi Nuryana; Ardhini Warih Utami,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,PEMODELAN KASUS BUNUH DIRI BERBASIS DATA SOSIAL MEDIA DENGAN PENDEKATAN TEXT MINING,Ardhini Warih Utami,PENELITIAN FT ( PENELITIAN FT ),Wiyli Yustanti; Ghea Sekar Palupi,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,EVALUASI KESESUAIAN KARIR LULUSAN DENGAN PROFIL LULUSAN PROGRAM STUDI SISTEM INFORMASI UNIVERSITAS NEGERI SURABAYA DENGAN STUDI PENELUSURAN ALUMNI,Ghea Sekar Palupi,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ardhini Warih Utami; I Kadek Dwi Nuryana,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,APLIKASI MANAJEMEN PEMBELAJARAN BERBASIS PROYEK DENGAN FRAMEWORK SCRUM PADA MATA KULIAH PEMROGRAMAN DI LINGKUNGAN FAKULTAS TEKNIK UNIVERSITAS NEGERI SURABAYA,Bonda Sisephaputra,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ghea Sekar Palupi,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,PENGEMBANGAN FITUR DASHBOARD PADA SISTEM INFORMASI LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT (SIMLPPM) UNTUK MENUNJANG REPORTING DATA PENGABDIAN KEPADA MASYARAKAT (PKM) DOSEN UNIVERSITAS NEGERI SURABAYA,I Gusti Lanang Putra Eka Prismana,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),Ghea Sekar Palupi; Bonda Sisephaputra; Rindu Puspita Wibawa,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,PENGEMBANGAN FITUR DASHBOARD PADA SISTEM INFORMASI LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT (SIMLPPM) UNTUK MENUNJANG REPORTING DATA PENELITIAN DI UNIVERSITAS NEGERI SURABAYA,Rindu Puspita Wibawa,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),I Gusti Lanang Putra Eka Prismana; Ghea Sekar Palupi; Bonda Sisephaputra,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,REDESIGN DASHBOARD SEBAGAI UPAYA INISIASI UNESA SATU DATA,Slamet Setiawan,PENUGASAN UNIVERSITAS ( 2023 PENELITIAN PENUGASAN BATCH 2 ),Rindu Puspita Wibawa; Ghea Sekar Palupi; I Gusti Lanang Putra Eka Prismana; Bonda Sisephaputra,2023,Rp. 50.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,ANALISIS PENGARUH LITERASI DIGITAL DAN INFORMASI TERHADAP RESIKO DARING PADA MAHASISWA,Ghea Sekar Palupi,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Rahadian Bisma; Paramitha Nerisafitra,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,STUDI PENELUSURAN ALUMNI PRODI SISTEM INFORMASI JURUSAN TEKNIK INFORMATIKA UNIVERSITAS NEGERI SURABAYA,Ghea Sekar Palupi,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718801,Ghea Sekar Palupi,PEMETAAN POTENSI PUSAT STUDI ASEAN DI WILAYAH JAWA TIMUR,Donny Ardy Kusuma,PENUGASAN (23 JUNI 2021 - 30 NOP 2021) ( PENELITIAN KEBIJAKAN STRATEGIS UNIVERSITAS (GELOMBANG 2) ),Ghea Sekar Palupi; Dimas Avian Maulana,2021,Rp. 25.000.000,Approved,INTERNAL SOURCE
5991490,Dwi Fatrianto Suyatno,ANALISA PENGARUH FAKTOR ORGANISASI TERHADAP PENERAPAN BUDAYA KEAMANAN INFORMASI UNTUK DATA AKADEMIK DAN PRIBADI DI LEMBAGA PENDIDIKAN TINGGI,Rahadian Bisma,PENELITIAN FT ( PENELITIAN FT ),Bonda Sisephaputra; Dwi Fatrianto Suyatno,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991490,Dwi Fatrianto Suyatno,"PENGUKURAN KEPUASAN PENGGUNA APLIKASI SIBISA DI TK ABA 1 BUDURAN, SIDOARJO DENGAN METODE EUCS.",Dwi Fatrianto Suyatno,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ardhini Warih Utami; Rahadian Bisma,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991490,Dwi Fatrianto Suyatno,ANALISA PENERIMAAN APLIKASI CHAT SEBAGAI SARANA KOMUNIKASI DAN DISKUSI SEKOLAH DAN WALI MURID MENGGUNAKAN PENDEKATAN TAM,Ardhini Warih Utami,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Dwi Fatrianto Suyatno,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991490,Dwi Fatrianto Suyatno,PREDIKSI KINERJA AKADEMIK MAHASISWA MENGGUNAKAN MACHINE LEARNING DENGAN SEQUENTIAL MINIMAL OPTIMIZATION UNTUK PENGELOLA PROGRAM STUDI,Andi Iwan Nurhidayat,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Dwi Fatrianto Suyatno,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991490,Dwi Fatrianto Suyatno,ANALISA PENERIMAAN PENGGUNA LEARNING MANAGEMENT SYSTEM  “GOOGLE CLASSROOM” SEBAGAI MEDIA PEMBELAJARAN DARING PADA MASA PANDEMI COVID-19 DENGAN MENGGUNAKAN  TECHNOLOGY ACCEPTANCE MODEL,Dwi Fatrianto Suyatno,PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Ardhini Warih Utami; Salamun Rohman Nudin,2020,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991490,Dwi Fatrianto Suyatno,PENGUKURAN KEPUASAN PENGGUNA JARINGAN WIFI / HOTSPOT UNESA DI JURUSAN TEKNIK INFORMATIKA UNESA.,Dwi Fatrianto Suyatno,KOMPETITIF FT ( PENELITIAN FT ),Ricky Eka Putra,2019,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991490,Dwi Fatrianto Suyatno,Rancang Bangun Measurement Tool Cobit 5 Untuk Pengembangan Tata Kelola E-Learning (Vi-Learn) Unesa,Bambang Sujatmiko,Penelitian Kompetitif Nasional ( PPT/Produk Terapan ),Dwi Fatrianto Suyatno; I Made Suartana,2017,Rp. 58.000.000,Approved,SIMLITABMAS SOURCE
5991490,Dwi Fatrianto Suyatno,Pengembangan Perangkat Lunak Tes Berbasis Web untuk Meningkatkan Keakuratan Penilaian dengan Penggunaan Ukuran-Ukuran Online,Yuni Yamasari,Penelitian Kompetitif Nasional ( PPT/Produk Terapan ),Dwi Fatrianto Suyatno,2016,Rp. 50.000.000,Approved,BIMA SOURCE
5991490,Dwi Fatrianto Suyatno,Pengembangan Perangkat Lunak Tes Berbasis Web untuk Meningkatkan Keakuratan Penilaian dengan Penggunaan Ukuran-Ukuran Online,Yuni Yamasari,Penelitian Kompetitif Nasional ( PPT/Produk Terapan ),Dwi Fatrianto Suyatno,2015,Rp. 50.000.000,Approved,BIMA SOURCE
5991490,Dwi Fatrianto Suyatno,Upaya Membentuk Generasi Muda Berkarakter melalui Pengembangan Model Edukasi Gizi dan Reproduksi Online,Choirul Anna Nur Afifah,Penelitian Kompetitif Nasional ( PPT/Produk Terapan ),Veni Indrawati; Dwi Fatrianto Suyatno,2015,Rp. 55.000.000,Approved,BIMA SOURCE
6010646,Ekohariadi,"PENGARUH CRITICAL THINKING, PROBLEM-SOLVING, TEAMWORK, DAN PRACTICAL INNOVATION SKILLS TERHADAP KEMAMPUAN HIGHER-ORDER THINKING SKILLS  GURU PRA JABATAN SMK DI JAWA TIMUR",Joko,PENELITIAN FAKULTAS (PASCASARJANA/SPS) ( PENELITIAN FAKULTAS (PASCASARJANA/SPS) ),Ekohariadi; Achmad Imam Agung; Theodorus Wiyanto Wibowo; Tri Wrahatnolo; Meini Sondang Sumbawati,2024,Rp. 20.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,ANALISIS PENGARUH MINAT KEJURUAN DAN MOTIVASI TERHADAP PRESTASI AKADEMIK DENGAN PENDEKATAN STRUCTURAL EQUATION MODELING,Yeni Anistyasari,PENELITIAN FT ( PENELITIAN FT ),Ekohariadi; Bambang Sujatmiko,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010646,Ekohariadi,"REGRESSION TREE UNTUK MENGUKUR PENGARUH MINAT VOKASI, KEPRIBADIAN, DAN KEMAMPUAN LITERASI DIGITAL TERHADAP PRESTASI AKADEMIK MAHASISWA",Yeni Anistyasari,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Ekohariadi; Subuh Isnur Haryudo,2024,Rp. 50.000.000,Approved,INTERNAL SOURCE
