course_url,mata_kuliah,kelas,program_studi,semester,lectures_count,description,cpmk,pengampu_1,pengampu_2,pertemuan_1,date_1,pertemuan_2,date_2,pertemuan_3,date_3,pertemuan_4,date_4,pertemuan_5,date_5,pertemuan_6,date_6,pertemuan_7,date_7,pertemuan_8,date_8,pertemuan_9,date_9,pertemuan_10,date_10,pertemuan_11,date_11,pertemuan_12,date_12,pertemuan_13,date_13,pertemuan_14,date_14,pertemuan_15,date_15,pertemuan_16,date_16,total_activities
https://sindig.unesa.ac.id/course/3/2836/matematika-dasar,Matematika Dasar,2025D,S1 Sains Data,1,1,"Mata kuliah ini mengkaji tentang konsep fungsi, konsep limit, kekontinuan, differensial, integral dan penerapannya serta konsep bilangan kompleks melalui pembelajaran aktif dengan kombinasi metode diskusi, tanya jawab, dan penugasan untuk menyelesaikan masalah yang berkaitan dengan sains data","Mampu mendemonstrasikan pengetahuan dan wawasan terkait fungsi, limit, diferensial, integral, dan bilangan kompleks yang berkaitan dengan sains data | Mampu merancang penyelesaian masalah terkait fungsi, limit, diferensial, integral, dan bilangan kompleks menggunakan berbagai metode | Mampu menyelesaikan permasalahan terkait fungsi, limit, diferensial, integral, dan bilangan kompleks secara mandiri dan penuh tanggung jawab",Mukhtamilatus Sa'Diyah,,"Fungsi, daerah asal, daerah hasil, menggambar grafik fungsi.",28 Agustus 2025,Limit dan kekontinuan fungsi,4 September 2025,Limit dan kekontinuan fungsi,11 September 2025,Turunan fungsi aljabar dan fungsi-fungsi transenden.,18 September 2025,Turunan fungsi aljabar dan fungsi-fungsi transenden.,25 September 2025,Masalah yang berkaitan dengan turunan,9 Oktober 2025,Masalah yang berkaitan dengan turunan,16 Oktober 2025,Ujian Tengah Semester,23 Oktober 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,30 Oktober 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,6 November 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,13 November 2025,Aplikasi dari integral,20 November 2025,Aplikasi dari integral,27 November 2025,Bilangan Kompleks dan sifatnya,4 Desember 2025,Bilangan Kompleks dan sifatnya,11 Desember 2025,Ujian Akhir Semester,18 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,S1 Sains Data,1,1,"Mata kuliah ini mengkaji tentang konsep fungsi, konsep limit, kekontinuan, differensial, integral dan penerapannya serta konsep bilangan kompleks melalui pembelajaran aktif dengan kombinasi metode diskusi, tanya jawab, dan penugasan untuk menyelesaikan masalah yang berkaitan dengan sains data","Mampu mendemonstrasikan pengetahuan dan wawasan terkait fungsi, limit, diferensial, integral, dan bilangan kompleks yang berkaitan dengan sains data | Mampu merancang penyelesaian masalah terkait fungsi, limit, diferensial, integral, dan bilangan kompleks menggunakan berbagai metode | Mampu menyelesaikan permasalahan terkait fungsi, limit, diferensial, integral, dan bilangan kompleks secara mandiri dan penuh tanggung jawab",Novita Vindri Harini,,"Fungsi, daerah asal, daerah hasil, menggambar grafik fungsi.",26 Agustus 2025,Limit dan kekontinuan fungsi,2 September 2025,Limit dan kekontinuan fungsi,9 September 2025,Turunan fungsi aljabar dan fungsi-fungsi transenden.,16 September 2025,Turunan fungsi aljabar dan fungsi-fungsi transenden.,23 September 2025,Masalah yang berkaitan dengan turunan,9 Oktober 2025,Masalah yang berkaitan dengan turunan,16 Oktober 2025,Ujian Tengah Semester,23 Oktober 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,30 Oktober 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,6 November 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,13 November 2025,Aplikasi dari integral,20 November 2025,Aplikasi dari integral,27 November 2025,Bilangan Kompleks dan sifatnya,4 Desember 2025,Bilangan Kompleks dan sifatnya,11 Desember 2025,Ujian Akhir Semester,18 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,S1 Sains Data,1,1,"Mata kuliah ini mengkaji tentang konsep fungsi, konsep limit, kekontinuan, differensial, integral dan penerapannya serta konsep bilangan kompleks melalui pembelajaran aktif dengan kombinasi metode diskusi, tanya jawab, dan penugasan untuk menyelesaikan masalah yang berkaitan dengan sains data","Mampu mendemonstrasikan pengetahuan dan wawasan terkait fungsi, limit, diferensial, integral, dan bilangan kompleks yang berkaitan dengan sains data | Mampu merancang penyelesaian masalah terkait fungsi, limit, diferensial, integral, dan bilangan kompleks menggunakan berbagai metode | Mampu menyelesaikan permasalahan terkait fungsi, limit, diferensial, integral, dan bilangan kompleks secara mandiri dan penuh tanggung jawab",Novita Vindri Harini,,"Fungsi, daerah asal, daerah hasil, menggambar grafik fungsi.",4 September 2025,Limit dan kekontinuan fungsi,11 September 2025,Limit dan kekontinuan fungsi,18 September 2025,Turunan fungsi aljabar dan fungsi-fungsi transenden.,19 September 2025,Turunan fungsi aljabar dan fungsi-fungsi transenden.,26 September 2025,Masalah yang berkaitan dengan turunan,9 Oktober 2025,Masalah yang berkaitan dengan turunan,16 Oktober 2025,Ujian Tengah Semester,23 Oktober 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,30 Oktober 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,6 November 2025,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi,13 November 2025,Aplikasi dari integral,20 November 2025,Aplikasi dari integral,27 November 2025,Bilangan Kompleks dan sifatnya,4 Desember 2025,Bilangan Kompleks dan sifatnya,11 Desember 2025,Ujian Akhir Semester,18 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,S1 Sains Data,1,1,Mata kuliah ini merupakan mata kuliah case study yang mempelajari tentang  konsep matriks serta aplikasinya yang berkaitan dengan pengolahan data. Penggunaan aplikasi komputer yang terkait juga dikenalkan dalam mata kuliah ini.,Bertanggung jawab dalam setiap penyelesaian tugas yang diberikan | Mampu menggunakan perangkat lunak untuk menyelesaikan permasalahan tentang matriks | Mampu merancang penyelesaian masalah dalam pengolahan data menggunakan metode-metode pada matriks | Mampu mendemonstrasikan pengetahuan dan wawasan tentang matriks yang berkaitan dengan sains data,Kartika Chandra Dewi,,Konsep dasar matriks (KNO-1),25 Agustus 2025,Invers dan determinan matriks (KNO-1),1 September 2025,Sistem persamaan linier (KNO-1),8 September 2025,Sistem persamaan linier (KNO-1),15 September 2025,SPL untuk menyelesaikan masalah nyata (SKI- 2),29 September 2025,"Konsep vektor dalam ruang-2, ruang-3, ruang-n dan operasinya (KNO-1)",6 Oktober 2025,Ruang vektor real dan sub-ruangnya (KNO-1),13 Oktober 2025,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7.,20 Oktober 2025,Konsep basis dan dimensi (KNO-1),27 Oktober 2025,Konsep basis dan dimensi (KNO-1),3 November 2025,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1),10 November 2025,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1),17 November 2025,Transformasi Linier (KNO-1),24 November 2025,Nilai Eigen dan Vektor Eigen (KNO-1),1 Desember 2025,"Program komputer untuk menyelesaikan permasalahan yang berkaitan dengan matriks (SOC-2, SKI-1-2 dan COM-2)",8 Desember 2025,Materi yang telah disampaikan sejak pertemuan ke-9 sampai dengan ke-15.,15 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,S1 Sains Data,3,1,"Matakuliah Pengolahan Sinyal Digital membahas konsep dasar pengolahan sinyal digital, termasuk representasi sinyal dalam domain waktu dan frekuensi, konvolusi, transformasi-Z, transformasi Fourier, filter digital, serta teknik analisis dan manipulasi sinyal digital. Tujuan matakuliah ini adalah memberikan pemahaman teoritis dan praktis dalam mengolah sinyal digital, serta aplikasinya dalam bidang sains data seperti pemrosesan sinyal, analisis data, dan ekstraksi fitur. Ruang lingkup mencakup pengenalan sinyal, sistem diskrit, konvolusi, sampling, konversi, transformasi dan filter sinyal, serta implementasi algoritma pengolahan sinyal menggunakan perangkat lunak komputasi ilmiah.",Menguasai konsep teoritis dan metode-metode pengolahan sinyal digital | Menerapkan pengetahuan matematika dan komputasi untuk mendapatkan pemahaman menyeluruh tentang metode pengolahan sinyal digital | Merancang pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat | Mendemonstrasikan pengetahuan dan wawasan terkait pengolahan sinyal digital yang berkaitan dengan sains data | Menyelesaikan proyek akhir dalam bentuk lisan (presentasi) maupun tulisan (laporan) terkait pengolahan sinyal digital,Kartika Chandra Dewi,,Konsep dasar pengolahan sinyal digital dan mengenali metode-metode dasarnya.,28 Agustus 2025,Konsep dasar sinyal dan operasinya,4 September 2025,Menganalisis sistem diskrit,11 September 2025,Konsep konvolusi dan respons impuls,25 September 2025,Melakukan konversi sinyal analog ke digital dan digital ke analog,2 Oktober 2025,Bilangan kompleks dan penggunaannya dalam transformasi dalam bidang Z,9 Oktober 2025,Melakukan transformasi sinyal dalam bidang Z,16 Oktober 2025,,23 Oktober 2025,Melakukan transformasi Fourier,30 Oktober 2025,Melakukan Transformasi Fourier,6 November 2025,Memberi gambaran secara grafik tentang respon frekuensi sebuah filter FIR,13 November 2025,Memberi gambaran secara grafik tentang respon frekuensi sebuah filter FIR,20 November 2025,,27 November 2025,Merancang pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat,4 Desember 2025,Pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat,11 Desember 2025,Pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat,18 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,S1 Sains Data,1,1,Mata kuliah ini merupakan mata kuliah case study yang mempelajari tentang  konsep matriks serta aplikasinya yang berkaitan dengan pengolahan data. Penggunaan aplikasi komputer yang terkait juga dikenalkan dalam mata kuliah ini.,Bertanggung jawab dalam setiap penyelesaian tugas yang diberikan | Mampu menggunakan perangkat lunak untuk menyelesaikan permasalahan tentang matriks | Mampu merancang penyelesaian masalah dalam pengolahan data menggunakan metode-metode pada matriks | Mampu mendemonstrasikan pengetahuan dan wawasan tentang matriks yang berkaitan dengan sains data,Kartika Chandra Dewi,,Konsep dasar matriks (KNO-1),25 Agustus 2025,Invers dan determinan matriks (KNO-1),1 September 2025,Sistem persamaan linier (KNO-1),8 September 2025,Sistem persamaan linier (KNO-1),15 September 2025,SPL untuk menyelesaikan masalah nyata (SKI- 2),29 September 2025,"Konsep vektor dalam ruang-2, ruang-3, ruang-n dan operasinya (KNO-1)",6 Oktober 2025,Ruang vektor real dan sub-ruangnya (KNO-1),13 Oktober 2025,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7.,20 Oktober 2025,Konsep basis dan dimensi (KNO-1),27 Oktober 2025,Konsep basis dan dimensi (KNO-1),3 November 2025,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1),10 November 2025,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1),17 November 2025,Transformasi Linier (KNO-1),24 November 2025,Nilai Eigen dan Vektor Eigen (KNO-1),1 Desember 2025,"Program komputer untuk menyelesaikan permasalahan yang berkaitan dengan matriks (SOC-2, SKI-1-2 dan COM-2)",8 Desember 2025,Materi yang telah disampaikan sejak pertemuan ke-9 sampai dengan ke-15.,15 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,S1 Sains Data,2,2,"Pada mata kuliah ini akan dipelajari konsep-konsep dalam matematika diskrit, antara lain logika, struktur diskrit dasar, dan analisis kombinatorik, yang menjadi dasar bagi topik-topik lanjutan dan aplikasinya pada bidang sains data. Dengan demikian mahasiswa akan memiliki pengalaman belajar untuk berfikir secara kristis dan mampu memberikan keputusan yang tepat tentang penggunaan konsep tersebut.","Mahasiswa mampu memahami konsep logika proposisi dan implementasinya | Mahasiswa mampu memahami implementasi ekuivalensi, predikat, kuantor, dan aturan inferensi | Mahasiswa mampu memahami konsep pembuktian dan induksi matematis | Mahasiswa mampu memahami konsep himpunan dan fungsi | Mahasiswa mampu memahami konsep notasi dan counting | Mahasiswa memahami dan mengimplementasikan konsep dasar graf dan tree",Kartika Chandra Dewi,Nurul Laili,Konsep logika beserta implementasinya,27 Agustus 2025,"Implementasi ekuivalensi proposisi, predikat, dan kuantor",3 September 2025,Konsep kuantor bersarang,10 September 2025,Konsep aturan inferensi,17 September 2025,Konsep aturan inferensi,24 September 2025,Konsep pembuktian langsung,1 Oktober 2025,"Konsep Teorema Pembuktian Trivial, Pembuktian Vacuous, Pembuktian Langsung, Pembuktian dengan Kontraposisi",15 Oktober 2025,Ujian Tengah Semester (UTS),22 Oktober 2025,"Pembuktian dengan Kontradiksi, Pembuktian Bikondisional, Pembuktian dengan kasus Counterexample",29 Oktober 2025,"Konsep barisan dan deret, prinsip induksi matematika, konsep rekursi",5 November 2025,Konsep himpunan dan fungsi,12 November 2025,Konsep counting,19 November 2025,"Konsep Pigeonhole, Binomial dan prinsip inklusi-ekslusi",26 November 2025,Konsep prinsip inklusi-eksklusi,3 Desember 2025,Konsep graf dan tree beserta implementasinya,10 Desember 2025,Ujian Akhir Semester (UAS),17 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,S1 Sains Data,2,2,"Pada mata kuliah ini akan dipelajari konsep-konsep dalam matematika diskrit, antara lain logika, struktur diskrit dasar, dan analisis kombinatorik, yang menjadi dasar bagi topik-topik lanjutan dan aplikasinya pada bidang sains data. Dengan demikian mahasiswa akan memiliki pengalaman belajar untuk berfikir secara kristis dan mampu memberikan keputusan yang tepat tentang penggunaan konsep tersebut.","Mahasiswa mampu memahami konsep logika proposisi dan implementasinya | Mahasiswa mampu memahami implementasi ekuivalensi, predikat, kuantor, dan aturan inferensi | Mahasiswa mampu memahami konsep pembuktian dan induksi matematis | Mahasiswa mampu memahami konsep himpunan dan fungsi | Mahasiswa mampu memahami konsep notasi dan counting | Mahasiswa memahami dan mengimplementasikan konsep dasar graf dan tree",Kartika Chandra Dewi,Nurul Laili,Konsep logika beserta implementasinya,27 Agustus 2025,"Implementasi ekuivalensi proposisi, predikat, dan kuantor",3 September 2025,Konsep kuantor bersarang,10 September 2025,Konsep aturan inferensi,17 September 2025,Konsep aturan inferensi,24 September 2025,Konsep pembuktian langsung,1 Oktober 2025,"Konsep Teorema Pembuktian Trivial, Pembuktian Vacuous, Pembuktian Langsung, Pembuktian dengan Kontraposisi",15 Oktober 2025,Ujian Tengah Semester (UTS),22 Oktober 2025,"Pembuktian dengan Kontradiksi, Pembuktian Bikondisional, Pembuktian dengan kasus Counterexample",29 Oktober 2025,"Konsep barisan dan deret, prinsip induksi matematika, konsep rekursi",5 November 2025,Konsep himpunan dan fungsi,12 November 2025,Konsep counting,19 November 2025,"Konsep Pigeonhole, Binomial dan prinsip inklusi-ekslusi",26 November 2025,Konsep prinsip inklusi-eksklusi,3 Desember 2025,Konsep graf dan tree beserta implementasinya,10 Desember 2025,Ujian Akhir Semester (UAS),17 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025C,S1 Sains Data,2,2,"Pada mata kuliah ini akan dipelajari konsep-konsep dalam matematika diskrit, antara lain logika, struktur diskrit dasar, dan analisis kombinatorik, yang menjadi dasar bagi topik-topik lanjutan dan aplikasinya pada bidang sains data. Dengan demikian mahasiswa akan memiliki pengalaman belajar untuk berfikir secara kristis dan mampu memberikan keputusan yang tepat tentang penggunaan konsep tersebut.","Mahasiswa mampu memahami konsep logika proposisi dan implementasinya | Mahasiswa mampu memahami implementasi ekuivalensi, predikat, kuantor, dan aturan inferensi | Mahasiswa mampu memahami konsep pembuktian dan induksi matematis | Mahasiswa mampu memahami konsep himpunan dan fungsi | Mahasiswa mampu memahami konsep notasi dan counting | Mahasiswa memahami dan mengimplementasikan konsep dasar graf dan tree",Kartika Chandra Dewi,Nurul Laili,Konsep logika beserta implementasinya,27 Agustus 2025,"Implementasi ekuivalensi proposisi, predikat, dan kuantor",3 September 2025,Konsep kuantor bersarang,10 September 2025,Konsep aturan inferensi,17 September 2025,Konsep aturan inferensi,24 September 2025,Konsep pembuktian langsung,1 Oktober 2025,"Konsep Teorema Pembuktian Trivial, Pembuktian Vacuous, Pembuktian Langsung, Pembuktian dengan Kontraposisi",15 Oktober 2025,Ujian Tengah Semester (UTS),22 Oktober 2025,"Pembuktian dengan Kontradiksi, Pembuktian Bikondisional, Pembuktian dengan kasus Counterexample",29 Oktober 2025,"Konsep barisan dan deret, prinsip induksi matematika, konsep rekursi",5 November 2025,Konsep himpunan dan fungsi,12 November 2025,Konsep counting,19 November 2025,"Konsep Pigeonhole, Binomial dan prinsip inklusi-ekslusi",26 November 2025,Konsep prinsip inklusi-eksklusi,3 Desember 2025,Konsep graf dan tree beserta implementasinya,10 Desember 2025,Ujian Akhir Semester (UAS),17 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2863/kecerdasan-artifisial,Kecerdasan Artifisial,2024B,S1 Sains Data,3,1,"Mata kuliah ini memperkenalkan konsep dasar kecerdasan buatan (artificial intelligence) serta berbagai pendekatan dan teknik untuk memecahkan permasalahan di bidang kecerdasan buatan. Peserta kuliah akan dibekali dengan pemahaman teoritis dan ketrampilan praktis yang terkait dengan dasar-dasar pengembangan agen yang cerdas dan otonom. Topik-topik yang dibahas meliputi konsep artificial intelligence dan rational agents; teknik-teknik pemodelan dan pencarian solusi dari berbagai variasi permasalahan dalam sistem cerdas, antara lain: uninformed search, informed/heuristic search, local search, adversarial search, constraint satisfaction problems, pendekatan logika untuk representasi pengetahuan serta penalaran, pendekatan probabilistik dalam pengambilan keputusan, pembelajaran mesin (supervised dan unsupervised: klasifikasi, regresi, clustering, metode berbasis tree dan berbasis neural network).","Mahasiswa mampu menjelaskan konsep dasar tentang agen yang cerdas dan otonom | Mahasiswa mampu menerapkan kerangka pikir state-space-search, baik uninformed maupun informed search, untuk memodelkan sebuah masalah, dan merancang serta mengimplementasikannya untuk menyelesaikan masalah tersebut | Mahasiswa mampu menerapkan teknik-teknik penyelesaian constraint satisfaction problems | Mahasiswa mampu menggunakan logika sebagai bahasa representasi pengetahuan untuk memodelkan aspek-aspek tentang dunia nyata, serta melakukan penalaran terhadap representasi tersebut | Mahasiswa mampu menerapkan prinsip-prinsip pengambilan keputusan berdasarkan pemodelan dan penalaran probabilistik serta pemelajaran dari data | Mahasiswa mampu menjelaskan pendekatan algoritma pembelajaran supervised dan unsupervised | Mahasiswa mampu merancang penyelesaian masalah menggunakan teknik kecerdasan artifisial | Mahasiswa mampu menyelesaikan masalah konsep Teori Optimasi | Mahasiswa mampu merancang ide dan penyelesaian masalah menggunakan teknik kecerdasan artifisial secara berkelompok | Mahasiswa mampu menjelaskan pendekatan algoritma pembelajaran berbasis Neural Network | Mahasiswa mampu menjelaskan pendekatan algoritma pembelajaran berbasis Tree",Kartika Chandra Dewi,,Konsep dasar tentang agen yang cerdas dan otonom,26 Agustus 2025,"Kerangka pikir state-space-search, baik uninformed maupun informed search, untuk memodelkan sebuah masalah, dan merancang serta mengimplementasikan-nya untuk menyelesaikan masalah tersebut",2 September 2025,Teknik-teknik penyelesaian constraint satisfaction problem,9 September 2025,"Konsep logika sebagai bahasa representasi pengetahuan untuk memodelkan aspek-aspek tentang dunia nyata, serta melakukan penalaran terhadap representasi",16 September 2025,Algoritma pembelajaran (supervised learning),30 September 2025,Algoritma pembelajaran (unsupervised learning),7 Oktober 2025,Algoritma pembelajaran Decision Tree,14 Oktober 2025,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7.,21 Oktober 2025,Algoritma Random Forest,28 Oktober 2025,Prinsip-prinsip pengambilan keputusan berdasarkan pemodelan dan penalaran probabilistik serta pemelajaran dari data,4 November 2025,Pembelajaran algoritma berbasis Neural Network,11 November 2025,,18 November 2025,Algoritma teori optimasi,25 November 2025,Merancang penyelesaian masalah menggunakan teknik kecerdasan artifisial,2 Desember 2025,Merancang penyelesaian masalah menggunakan teknik kecerdasan artifisial,9 Desember 2025,Membuat model Kecerdasan Artifisial dengan konsep dan algoritma yang sudah dipelajari pada masalah nyata dan mempresentasikan serta mendemokan aplikasi yang sudah dibuat.,16 Desember 2025,16
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025F,S1 Sains Data,1,1,Mata kuliah ini merupakan mata kuliah case study yang mempelajari tentang  konsep matriks serta aplikasinya yang berkaitan dengan pengolahan data. Penggunaan aplikasi komputer yang terkait juga dikenalkan dalam mata kuliah ini.,Bertanggung jawab dalam setiap penyelesaian tugas yang diberikan | Mampu menggunakan perangkat lunak untuk menyelesaikan permasalahan tentang matriks | Mampu merancang penyelesaian masalah dalam pengolahan data menggunakan metode-metode pada matriks | Mampu mendemonstrasikan pengetahuan dan wawasan tentang matriks yang berkaitan dengan sains data,Kartika Chandra Dewi,,Konsep dasar matriks (KNO-1),25 Agustus 2025,Invers dan determinan matriks (KNO-1),1 September 2025,Sistem persamaan linier (KNO-1),8 September 2025,Sistem persamaan linier (KNO-1),15 September 2025,SPL untuk menyelesaikan masalah nyata (SKI- 2),29 September 2025,"Konsep vektor dalam ruang-2, ruang-3, ruang-n dan operasinya (KNO-1)",6 Oktober 2025,Ruang vektor real dan sub-ruangnya (KNO-1),13 Oktober 2025,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7.,20 Oktober 2025,Konsep basis dan dimensi (KNO-1),27 Oktober 2025,Konsep basis dan dimensi (KNO-1),3 November 2025,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1),10 November 2025,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1),17 November 2025,Transformasi Linier (KNO-1),24 November 2025,Nilai Eigen dan Vektor Eigen (KNO-1),1 Desember 2025,"Program komputer untuk menyelesaikan permasalahan yang berkaitan dengan matriks (SOC-2, SKI-1-2 dan COM-2)",8 Desember 2025,Materi yang telah disampaikan sejak pertemuan ke-9 sampai dengan ke-15.,15 Desember 2025,16
